1001 	0.2319333983  
1002 	-0.65898695  
1003 	1.223356832  
1004 	1.450644695  
1005 	0.1719687808  
1006 	-0.1920617386  
1007 	-1.123365059  
1008 	-0.7891388084  
1009 	-0.1670460507  
1011 	-0.3069228516  
1012 	0.4192040651  
1014 	0.9394777857  
1015 	0.6188286393  
1019 	0.4883330557  
1022 	0.04144993322  
1023 	-0.008084342788  
1029 	0.03374114683  
1031 	-0.6358153759  
1032 	-0.2549335338  
1034 	-0.4918701809  
1036 	-0.5440716403  
1037 	0.3119075891  
1038 	0.02611916822  
1040 	-0.3361742834  
1041 	-0.6062360579  
1042 	-0.3087922504  
1043 	-0.04853072861  
1044 	0.4040447716  
1045 	-0.9238119712  
1047 	-0.330768415  
1048 	0.8155495642  
1049 	0.3967474202  
1050 	-0.1337728677  
1051 	0.3451269335  
1053 	-0.9152668054  
1056 	-0.1377267094  
1060 	0.6803384224  
1061 	0.4468663897  
1063 	0.2373455814  
1071 	0.4341711941  
1072 	0.1702367417  
1077 	0.04887569018  
1078 	-0.3017676626  
1080 	0.4822477505  
1081 	0.6307550001  
1089 	0.7444258007  
1090 	0.552297945  
1091 	0.0474616782  
1098 	0.3401603256  
1101 	-1.306285614  
1102 	-0.9633490965  
1105 	-0.8003456322  
1106 	-0.05512207948  
1107 	-0.2921293913  
1113 	0.4885418254  
1114 	-0.3083408244  
1115 	-0.04250058897  
1116 	-0.1244850887  
1117 	-0.5030428431  
1118 	-2.144675678  
1119 	0.1730638262  
1120 	-0.8161383319  
1124 	0.1556307315  
1125 	-0.08360440898  
1126 	0.578951495  
1127 	0.1646424233  
1128 	-1.234762332  
1132 	0.1866087791  
1133 	1.67384188  
1134 	-1.461166186  
1135 	0.4327033782  
1136 	-0.1646439082  
1137 	0.3090687746  
1138 	-1.025097321  
1139 	-0.7326597726  
1142 	-0.6132711232  
1143 	0.268464859  
1145 	-0.1550231645  
1146 	-0.6326691378  
1147 	0.3053480207  
1148 	-0.2050923903  
1150 	1.21303194  
1151 	-0.7719708319  
1152 	-0.777785628  
1153 	0.3256237202  
1154 	0.1368183044  
1157 	-0.5668939275  
1158 	-0.9955691585  
1159 	-0.05286905175  
1160 	-0.1478687357  
1161 	0.2551693515  
1162 	-0.215519715  
1163 	-0.08338255642  
1166 	-0.1042119172  
1167 	0.4367791747  
1168 	1.304349096  
1171 	-0.9174373691  
1173 	-0.6117167191  
1175 	0.2756226651  
1176 	0.9973783667  
1177 	-0.04972544406  
1178 	-0.2860329971  
1180 	0.9828912328  
1181 	1.108211895  
1182 	-0.1877940887  
1183 	-0.2049098211  
1185 	-0.4873923351  
1191 	0.9892145604  
1192 	0.6425164205  
1195 	1.037730345  
1196 	-0.2343235059  
1197 	1.26508589  
1198 	-0.9106266262  
1199 	0.8612981534  
1200 	0.2092872296  
1201 	0.5336997348  
1202 	0.3048522741  
1203 	0.205054437  
1204 	0.03918093658  
1205 	0.1077952266  
1207 	0.4001247997  
1208 	-0.270239781  
1212 	0.0135705237  
1215 	0.9758716256  
1216 	0.04039494388  
1218 	-1.308346786  
1222 	0.07222519092  
1223 	0.502314533  
1226 	-0.1046601839  
1228 	-0.3532366687  
1232 	-0.3859290099  
1233 	0.7600009338  
1237 	0.175755699  
1239 	0.3716821532  
1240 	-0.9841789835  
1244 	0.4389744106  
1245 	0.4294757495  
1246 	-0.1022979894  
1247 	-0.5483253573  
1248 	1.405379072  
1249 	0.5287841077  
1250 	-0.9416730763  
1252 	-0.02488577386  
1253 	0.1379972833  
1254 	0.4104063531  
1256 	0.1035965767  
1262 	0.6093558167  
