1001 	0.5631903594  
1002 	-1.270503227  
1003 	0.07192211707  
1004 	1.379289434  
1005 	-0.1663108645  
1006 	0.1125833544  
1007 	-1.057114884  
1008 	1.292555408  
1009 	-0.5316196953  
1011 	0.458872198  
1012 	-0.2113325371  
1014 	-1.812277198  
1015 	0.2394496102  
1019 	0.7737993181  
1022 	1.377641964  
1023 	0.5441525488  
1029 	-0.8024614307  
1031 	-0.3664670887  
1032 	0.4496739045  
1034 	1.166599191  
1036 	0.3500336097  
1037 	-0.136613078  
1038 	0.1890293297  
1040 	-0.577697062  
1041 	0.5383372534  
1042 	1.173337943  
1043 	-0.292681523  
1044 	-0.4743655642  
1045 	0.1485369675  
1047 	0.3607908191  
1048 	0.1385770839  
1049 	-0.9665686393  
1050 	-0.04376686032  
1051 	-0.1303539737  
1053 	-0.4208488487  
1056 	-0.683107655  
1060 	0.5028854207  
1061 	0.6633647082  
1063 	0.08995013111  
1071 	0.2868349896  
1072 	-0.5522583151  
1077 	-0.06842904909  
1078 	0.8048167448  
1080 	0.4811299364  
1081 	-0.9505340547  
1089 	0.6118951228  
1090 	0.08390179994  
1091 	-0.1350426124  
1098 	0.772486223  
1101 	-1.344512623  
1102 	0.07634473531  
1105 	0.0662165417  
1106 	0.2507572688  
1107 	0.445730234  
1113 	-1.051133516  
1114 	0.1979713362  
1115 	0.2815973663  
1116 	0.5800346169  
1117 	0.5296768458  
1118 	0.1584305937  
1119 	0.6382137425  
1120 	-0.3184004364  
1124 	-0.01671443055  
1125 	0.4595687775  
1126 	-0.09171975747  
1127 	0.1388242381  
1128 	0.3645347775  
1132 	0.7621074257  
1133 	-0.1242528857  
1134 	-0.01378712597  
1135 	0.9677674814  
1136 	0.9813439082  
1137 	1.709227552  
1138 	-0.2388464635  
1139 	0.1421436293  
1142 	0.7897747244  
1143 	-0.204517857  
1145 	-0.4162646666  
1146 	1.023181268  
1147 	0.6263058515  
1148 	-0.9080207214  
1150 	-0.3231924709  
1151 	-0.5793707365  
1152 	-1.109683191  
1153 	-0.124043694  
1154 	0.01731100188  
1157 	0.4739697263  
1158 	-0.8790993942  
1159 	0.4229198  
1160 	-0.3874856312  
1161 	0.1389160409  
1162 	-1.66753175  
1163 	-1.535685149  
1166 	-0.2986566375  
1167 	0.6888729826  
1168 	-0.321692871  
1171 	-0.3901402575  
1173 	-0.8070570835  
1175 	0.9687252385  
1176 	0.1645238305  
1177 	0.4267782192  
1178 	1.14580968  
1180 	0.571451304  
1181 	-1.261469062  
1182 	-0.1373800831  
1183 	0.04662117062  
1185 	1.632337491  
1191 	-0.04865138054  
1192 	-1.010870381  
1195 	0.4090480756  
1196 	-1.291961323  
1197 	0.2206199639  
1198 	1.068719227  
1199 	0.1455435566  
1200 	-0.3047463333  
1201 	-0.5975885365  
1202 	-0.4152097636  
1203 	-0.0649192588  
1204 	-0.2132589281  
1205 	1.787936521  
1207 	-1.150530088  
1208 	0.2444795619  
1212 	-0.4352858694  
1215 	1.12983906  
1216 	0.1423944146  
1218 	-0.4919836453  
1222 	-0.5075664434  
1223 	0.9184216751  
1226 	1.407353652  
1228 	-0.4043756526  
1232 	0.5527001477  
1233 	0.3147228864  
1237 	0.1676875261  
1239 	0.9148389478  
1240 	-0.3199657054  
1244 	0.4028950401  
1245 	-0.3144303707  
1246 	0.4140561421  
1247 	0.9830261916  
1248 	0.1152482723  
1249 	-0.1442752741  
1250 	0.0911207967  
1252 	0.665231002  
1253 	-0.646311772  
1254 	0.2068935369  
1256 	0.2244552764  
1262 	-0.4477594935  
