1001 	-0.01808894083  
1002 	-0.8192461135  
1003 	0.03263255559  
1004 	2.253215417  
1005 	0.01671233644  
1006 	0.441015933  
1007 	-1.188362954  
1008 	0.7459827606  
1009 	-0.9501950855  
1011 	0.2638280858  
1012 	0.2446652598  
1014 	-0.900220854  
1015 	1.474941144  
1019 	1.486915604  
1022 	0.09176142264  
1023 	0.5485491264  
1029 	0.2749830244  
1031 	0.6840164154  
1032 	0.6665988994  
1034 	-0.5542872591  
1036 	-0.01620518781  
1037 	-0.06890992371  
1038 	0.1139902948  
1040 	-0.9066849036  
1041 	-0.07100462775  
1042 	0.7441639411  
1043 	0.07123010559  
1044 	0.432041493  
1045 	0.6920578267  
1047 	-0.8584721999  
1048 	0.7885772329  
1049 	-0.6433952408  
1050 	0.8846921664  
1051 	0.6919579791  
1053 	-1.079145785  
1056 	2.117742741  
1060 	-0.2401087312  
1061 	-1.41698329  
1063 	-0.9570528996  
1071 	1.069067668  
1072 	-1.22054583  
1077 	0.6933291171  
1078 	0.8276675893  
1080 	0.5583268814  
1081 	0.1612614382  
1089 	0.4839062919  
1090 	0.02828387876  
1091 	-1.585694163  
1098 	0.8630975975  
1101 	-0.4529853418  
1102 	-1.392495373  
1105 	-0.07833035042  
1106 	1.083703116  
1107 	0.2581001082  
1113 	-0.6242528156  
1114 	0.0605498013  
1115 	-0.08306556254  
1116 	-0.3665958013  
1117 	-0.02423102858  
1118 	0.4338439356  
1119 	0.5867255479  
1120 	-0.1982284471  
1124 	-0.0332041726  
1125 	0.7839514509  
1126 	-1.060542261  
1127 	-0.08561474322  
1128 	0.08186177982  
1132 	0.9866716772  
1133 	0.146418064  
1134 	0.9178976406  
1135 	-0.6108004266  
1136 	0.2970387566  
1137 	-1.000749177  
1138 	-1.008800065  
1139 	-0.1275732585  
1142 	1.137070561  
1143 	-0.1922084812  
1145 	0.3598872338  
1146 	-0.4917005674  
1147 	-0.8692904755  
1148 	-1.224863718  
1150 	-0.2659236354  
1151 	0.293831778  
1152 	-0.1595991557  
1153 	0.2710554902  
1154 	0.4878333628  
1157 	-0.3228219399  
1158 	-0.02003144427  
1159 	1.054811729  
1160 	-0.5710498067  
1161 	0.21210184  
1162 	-0.6419474349  
1163 	-1.368247032  
1166 	-0.259122898  
1167 	0.4728095498  
1168 	-0.1947326142  
1171 	-0.4016092365  
1173 	-0.610802632  
1175 	0.1040620577  
1176 	0.9623091364  
1177 	-0.1785932429  
1178 	1.120180835  
1180 	-0.996043462  
1181 	0.7792597649  
1182 	1.171953597  
1183 	1.19790816  
1185 	1.38344918  
1191 	0.4681340616  
1192 	-0.3175554995  
1195 	-0.002965245857  
1196 	-0.3834029235  
1197 	-0.2191411051  
1198 	1.591937288  
1199 	-0.03691296143  
1200 	0.188827017  
1201 	-1.152178618  
1202 	0.2179164155  
1203 	-0.02812143902  
1204 	0.4625980115  
1205 	-0.06920106771  
1207 	0.04938134818  
1208 	-0.008223995713  
1212 	0.09882757731  
1215 	-0.005944448117  
1216 	0.6356121575  
1218 	0.3208007465  
1222 	0.4644405349  
1223 	-0.6208834042  
1226 	0.368310446  
1228 	-0.3939122379  
1232 	0.2679121606  
1233 	-0.173906309  
1237 	0.4472519176  
1239 	0.03421285255  
1240 	-1.507795373  
1244 	0.9884068724  
1245 	-1.355822537  
1246 	1.055324112  
1247 	1.581773512  
1248 	-0.04254240367  
1249 	-0.8883758459  
1250 	-0.4326329212  
1252 	0.4358443257  
1253 	-0.8928001269  
1254 	0.1161302194  
1256 	-0.2580698028  
1262 	-0.7100919478  
