Subject CSplusR_1_zstat1 CSplusR_2_zstat2 CSplusR_3_zstat3 CSplusR_4_zstat4 CSplusNR_1_zstat5 CSplusNR_2_zstat6 CSplusNR_3_zstat7 CSplusNR_4_zstat8
1001 	1.097126619  	-0.4869210485  	1.594811178  	-0.5164231102  	-0.1005881347  	1.050691052  	1.800021774  	-1.027318431  
1002 	-0.4702229292  	-0.4954778174  	0.2271852033  	-0.6466751047  	-0.2366107571  	-0.3644293916  	0.1065171447  	0.4715651914  
1003 	-0.9082907834  	-2.022465765  	-3.341309043  	-1.390731334  	-1.856404224  	-1.336387277  	-3.445455763  	0.7374088274  
1004 	-0.1602877767  	0.01798812813  	0.4193057519  	2.024601108  	0.00736672053  	-0.1150381253  	2.28012663  	1.846861233  
1005 	3.017715146  	-0.5698986004  	0.8951806774  	2.600193768  	2.626344671  	-0.2006048917  	1.416320765  	-0.1003495112  
1006 	1.851162812  	2.772874351  	-0.6148725266  	-1.782801259  	2.129728782  	1.089515465  	0.8453952544  	-1.875110865  
1007 	-0.2318999142  	1.585936493  	-0.3836694782  	0.373973695  	-1.276182155  	-0.2800779906  	0.7210578878  	0.847104943  
1008 	-0.1143847635  	0.05933730271  	1.559650384  	-0.5031623074  	1.711195624  	-0.5165864041  	1.314722055  	-1.013284818  
1009 	-0.1081098587  	-1.299324468  	-0.9239658768  	0.100970988  	1.155219156  	-0.3732973  	-1.31888794  	-1.115485838  
1011 	0.2997271576  	2.006893689  	1.211069858  	0.343661218  	1.269453769  	1.326304675  	0.6717549735  	-0.214430207  
1012 	-1.293304729  	1.243823501  	-0.1255517082  	-1.048735728  	0.2838162909  	-0.174138449  	-0.5855140365  	-0.6551023596  
1014 	1.713993652  	-0.1675381039  	0.6920081845  	-0.7271589963  	0.4239311763  	0.1000081651  	-0.04110668005  	-0.3864246438  
1015 	0.6784027391  	-1.784115412  	0.8000594903  	0.7529380813  	0.2348710435  	-0.04736823463  	1.091704172  	0.8085881618  
1019 	-0.3051499403  	-1.628187923  	0.4744563873  	1.735839789  	-0.3770531054  	-0.9981428029  	-1.176753265  	2.553224016  
1022 	0.4964190865  	-0.5358656369  	-2.076049756  	-0.4230557335  	2.806576761  	-1.651072956  	-1.812757597  	-0.3668194092  
1023 	-1.181803583  	-0.2960434729  	1.803701041  	-0.6095881961  	-0.06818882134  	-1.125588819  	-0.2138081862  	-2.951663318  
1029 	2.048290343  	-0.9927907753  	-0.2907216857  	-1.56088877  	-0.5590082825  	-0.03501702799  	-1.971530853  	-2.265361354  
1031 	1.649230256  	1.389140189  	2.078177676  	0.2440777332  	1.255289433  	1.220618585  	2.017803721  	0.9824615942  
1032 	2.957155148  	0.6473710802  	0.7940168981  	0.489975291  	1.529211428  	0.02328438065  	0.8527167421  	-1.359315727  
1034 	1.273028614  	-0.2550753059  	1.389929105  	-0.006173288755  	0.2566261077  	-0.3298975157  	-0.360459823  	-0.4925409975  
1036 	0.9393947723  	0.5381991876  	0.9450350998  	-1.98638529  	1.245859468  	-1.025019927  	0.1412425233  	-0.5106476253  
1037 	0.3460839572  	-0.2919908673  	-0.5384619404  	-1.021007262  	-1.456467942  	-1.236342517  	1.087375025  	1.198402779  
1038 	0.4510479507  	-1.326147642  	-1.402534005  	-1.40622899  	0.4382444374  	-0.4640625839  	-0.4967538996  	0.4245611251  
1040 	2.16527804  	1.829355605  	0.7806830572  	1.204081396  	0.2719231093  	1.942830244  	-0.6936580497  	0.9581552399  
1041 	-0.6277353805  	-0.02720281882  	0.2483725048  	0.7204404251  	0.8097791513  	-0.05711430918  	0.6523308047  	-0.5691325204  
1042 	-0.5043289281  	-0.9775128018  	0.6916380433  	1.704430269  	1.299371344  	-0.582769582  	0.6541651427  	-0.5053689927  
1043 	1.038027476  	2.094407875  	1.429983908  	-0.9218507242  	0.3686286682  	-0.8932438552  	-0.6299749688  	0.2809657041  
1044 	0.7453545557  	1.016369826  	-1.515746694  	0.5399837988  	0.5078901678  	1.436367715  	0.806149002  	0.2148664157  
1045 	1.217508285  	-0.205620651  	0.7997508002  	0.9733078392  	-0.1186624955  	0.628339969  	-0.9637894346  	-0.6250146174  
1047 	1.330793466  	1.489686352  	1.282313098  	-1.005142505  	1.808737596  	0.7557965719  	-0.08225200096  	-1.186871111  
1048 	1.92559071  	1.462656153  	0.1981354605  	0.8358898467  	0.4668374621  	-0.05839056097  	0.05144152105  	0.8578046039  
1049 	1.272726384  	-0.3154966578  	-0.5181903495  	-0.4588805102  	0.7067911794  	0.7834758371  	-0.2240894995  	-0.01040835229  
1050 	3.268228261  	2.590522422  	1.810138051  	-0.135244446  	1.13215249  	2.276599534  	1.948738089  	0.6503134871  
1051 	1.15543741  	0.6726748173  	-0.435833799  	1.41055078  	1.163981983  	1.086446655  	-0.6166434434  	0.8013416116  
1053 	0.3436169553  	-1.193357252  	-0.8162475751  	-0.3177523549  	-0.09574040912  	-1.198491568  	-1.587985207  	0.8145256544  
1056 	-0.5544784286  	-0.7078842191  	-1.773722274  	-3.062626971  	-1.01749712  	-1.713351224  	-1.983793377  	-2.024451647  
1060 	-1.123851926  	-0.774801005  	-0.9906383241  	0.4203259603  	0.5224820358  	-1.452342633  	-0.1745152008  	-0.8429242612  
1061 	0.2991171738  	0.5527977392  	3.501187796  	0.08242671182  	-0.4003071409  	0.3965632662  	1.015598791  	1.893695694  
1063 	2.304270384  	0.6219373077  	0.7137777513  	-0.9792551257  	4.236969417  	-1.435034252  	-0.8687076109  	-0.7957421521  
1071 	-0.9511860735  	0.2415452119  	0.6908965561  	0.7875305058  	-1.344245338  	-0.2331351767  	0.3317810542  	0.1031573442  
1072 	0.2077277812  	0.5155354924  	-1.214844752  	-0.6305569951  	1.162108852  	-0.3817908039  	-1.776792995  	-2.482542396  
1077 	-0.9905094771  	-1.506154975  	0.9219492474  	-0.3714657564  	-0.8267357854  	-1.816939483  	-0.178124928  	-0.1379634088  
1078 	0.5406707207  	-0.9977786747  	-0.4701390086  	-0.7447740384  	-0.961870382  	-1.786043755  	-1.449895414  	-1.414731338  
1080 	2.542947101  	1.625228671  	1.498716571  	0.5996446324  	2.166628856  	0.760768535  	1.017212384  	-0.3534301439  
1081 	1.087781226  	1.558946349  	-1.269579894  	1.516957303  	2.163634573  	1.421048016  	0.6250675814  	1.505347669  
1089 	1.563684259  	-0.2278105781  	0.9040321396  	0.2574772516  	-0.8157602282  	-1.175543527  	-0.1040055008  	0.4430760033  
1090 	0.7368528229  	-0.8530936368  	-0.2664103424  	1.560789881  	-1.135985857  	0.8158462948  	-0.131961716  	1.987996108  
1091 	1.901275325  	-0.1462390601  	-0.454762272  	-0.1634775501  	1.328849515  	-0.4136554908  	0.8165294534  	-0.5854088025  
1098 	-0.5713072795  	0.5652936557  	-0.8138992792  	1.16587852  	-0.2580124838  	0.3323219453  	0.4959525045  	-2.92784892  
1101 	0.5417198273  	0.9278492615  	-0.7436240973  	-0.4021772805  	-0.1711971766  	1.009870565  	-0.6671119359  	-1.281942351  
1102 	0.1521588211  	-1.438222523  	0.5444079884  	0.5775120455  	-0.09772130177  	0.5504642988  	0.06348371415  	3.32441731  
1105 	-1.272144523  	0.9098598182  	-0.3516976806  	-0.6304279692  	-0.2380276845  	0.905301969  	0.3473072669  	-0.2478288428  
1106 	1.654395438  	0.01182093791  	-0.1310630578  	1.595430414  	-0.2763242432  	0.02759032494  	0.9802539242  	-1.871067947  
1107 	1.996768472  	0.3115145451  	0.111618029  	1.646252986  	0.5204290121  	0.1552762246  	-0.07913595007  	-0.1315037664  
1113 	1.204325342  	-0.390761564  	0.4712302769  	-0.4897135915  	0.4995218733  	-1.373686284  	-0.4120905588  	0.456575806  
1114 	1.184816602  	1.46702457  	0.8935413663  	1.989439354  	1.436515823  	1.314182666  	1.092213244  	0.5251786029  
1115 	0.9607563495  	0.1594170206  	-1.446192012  	-0.8273185587  	-0.1492202064  	0.04860088345  	-1.257051234  	-2.164133  
1116 	1.463563599  	1.203476625  	1.949411825  	-0.0830878742  	0.9703423604  	-0.6561457476  	-0.1928459469  	0.228748842  
1117 	0.6263725387  	0.2317733802  	0.5979221022  	-0.9360738153  	-0.0416589742  	1.28290754  	-1.320580054  	-0.9694926081  
1118 	-1.210303767  	2.044292384  	0.08870062318  	-1.587487956  	-1.219494835  	0.8758944966  	-0.5720416262  	-2.67420371  
1119 	1.133918338  	0.944583772  	-0.3074191155  	1.008423334  	0.6930783966  	0.9745762127  	-1.795965149  	-0.06586439521  
1120 	0.7640419243  	3.713550859  	1.236239942  	2.103508353  	-0.2118087839  	2.290776095  	-0.001307507001  	1.156720818  
